ID,type,CDRH1,CDRH2,CDRH3,CDRL1,CDRL2,CDRL3
030202010201040401_pdb,min,0.38232880602567704,0.2527206059987084,0.2036275706587645,0.2548109810995324,0.2022456938621309,0.1794780754237328
030202010201040401_pdb,std,0.32560067846713253,0.3615712936010111,0.3368140555331391,0.20520287954272506,0.2505401808408417,0.38085917841660055
020102020102040302_pdb,mean,1.0177244400651961,0.8418611999037343,1.0320382943052058,0.7132365621020713,0.6678514540605878,0.9959929291159085
020102020102040302_pdb,max,2.3961187107611868,2.2092959514288837,2.3457324249989897,1.4639898775884777,1.3844565228904349,2.869578814426079
020102020102040302_pdb,min,0.3466912302191341,0.20347130113544704,0.3025880983096988,0.2310464993043031,0.1649681113989377,0.2508416480277823
020102020102040302_pdb,std,0.3315548733192022,0.3072200548921944,0.3426823408768155,0.21483980763315846,0.20926792512009518,0.3754276362477935
010302020101020301_pdb,mean,0.9193264593329554,0.8030749396617731,1.0418451190366196,0.7235981987002064,0.6818126842251631,0.9798241990185477
010302020101020301_pdb,max,1.8236594655727436,1.9699173028573653,2.536024822661179,1.45349269117279,1.281272771904706,2.24349134059548
010302020101020301_pdb,min,0.34190933945248664,0.20309384139150816,0.30821143236901555,0.26634739742346836,0.20017410951561704,0.24613540592664396
010302020101020301_pdb,std,0.261790752047951,0.29187608476476745,0.3825199907942979,0.2186232122405533,0.1950765362101459,0.35546146343434715
030202020201040102_pdb,mean,1.019833821685154,0.9522116576812004,1.0963746980711313,0.7754232218694836,0.7248345028427741,1.0457192842341738
030202020201040102_pdb,max,2.2696211133534945,2.197830678790934,2.3780340632606087,1.8014858575942012,1.4380266631715126,2.608487551318043
030202020201040102_pdb,min,0.31584410096669624,0.27924219548881635,0.3800779643538155,0.25082535056345967,0.20078414813477471,0.2697966318337151
030202020201040102_pdb,std,0.32969729354710586,0.3427131592685958,0.34654748494050686,0.27101178947096166,0.23379489147086374,0.3984778799041767
030202020102010102_pdb,mean,1.006088845489487,0.8539431828412573,1.1378519839706638,0.758187171823823,0.6311332420891234,0.9359883406802341
030202020102010102_pdb,max,2.3490808484599737,2.2431149730978444,2.684427847637436,1.932875124338704,1.3247482197900915,2.7289730744581204
030202020102010102_pdb,min,0.2829215478719599,0.24155667499722705,0.31736194012266006,0.1441464129075699,0.1803451428141608,0.20925378726256788
030202020102010102_pdb,std,0.34061637540923534,0.30642563699362274,0.4024826459251471,0.26275417039511884,0.18131855710380637,0.39115682801834506
020301010102020202_pdb,mean,0.9218638905071344,0.8578464397984877,0.9624445442684206,0.6899790468869152,0.7059504089561276,0.9401044880239934
020301010102020202_pdb,max,2.245217211122458,1.819453749893277,1.9502888276811112,1.3622251159114573,1.5015433373943536,2.2965204032032456
020301010102020202_pdb,min,0.3190576785201669,0.29268822605904504,0.26922636671072847,0.2398430653452279,0.20338942938263627,0.23262867889310923
020301010102020202_pdb,std,0.2933499138272849,0.2765749786792181,0.30949096050454145,0.20668089506537096,0.21515246200258345,0.37069556051391206
020302010103020402_pdb,mean,0.8698000194189495,0.7572052465696366,0.8689211812395468,0.6711841741282922,0.6362723258584742,0.8123978388607971
020302010103020402_pdb,max,2.0338456964340956,1.6935993080324505,2.1987470598675003,1.3501774936029123,1.4455381503740068,1.9129184904500314
020302010103020402_pdb,min,0.2947190849738439,0.23694096754735045,0.2422659689820181,0.2814740543385821,0.18553018669500915,0.21796562564159802
020302010103020402_pdb,std,0.26844292765759903,0.2553889431532689,0.31799950944754435,0.19510044959297396,0.20340667734865406,0.28607645524880454
030201010103020301_pdb,mean,0.9503726498893267,0.8325314282480262,1.028702842377615,0.7759943405264171,0.6878033566970805,1.1308714461988794
030201010103020301_pdb,max,2.5305023476286714,2.370903470582699,2.187360229931374,2.0370908658168703,1.4026970553361127,3.3118581333480885
030201010103020301_pdb,min,0.3642417773856251,0.278805865329816,0.2963091339426891,0.20474995321467343,0.19734258601749402,0.19555668953771035
030201010103020301_pdb,std,0.3227709496865293,0.2943154282791901,0.3529722837400852,0.25510927906197267,0.20140643659032578,0.5020038465221811
020201010203020201_pdb,mean,0.9768121122646554,0.8861587143927613,1.1525015419459888,0.7131000282443168,0.7002586768731555,1.0383877977243001
020201010203020201_pdb,max,2.2345631568148216,2.398317280543336,2.6017183677492657,1.749750947515496,1.6068987063741191,2.748773208433498
020201010203020201_pdb,min,0.30284431332052186,0.2146997777757981,0.40021376154082594,0.18418708113526133,0.18532974290163196,0.22267877652968127
020201010203020201_pdb,std,0.3492011642441078,0.33460009568826843,0.3747450002454785,0.24365578439963298,0.23787023179013833,0.4094810327263122
030302020101040402_pdb,mean,0.8927264380233204,0.8137136109558979,0.9777773776095225,0.7283226713907082,0.6473739480258984,0.9700510841431943
030302020101040402_pdb,max,1.963756246632479,1.8006834010618087,2.5049383381203816,1.5566639807586191,1.4872785043383208,2.469297913928849
030302020101040402_pdb,min,0.3424556486968429,0.2437754763516615,0.17789616891128757,0.19904011748419312,0.212399827467094,0.28067144474121763
